date,symbol,type,price,amount,pnl_leg
2025-05-08 15:00:00,KAITO_KRW,Partial_TP,1788.9982109999999,0.5,-0.0004999999999999733
2025-05-10 15:00:00,ETHFI_KRW,Partial_TP,976.9990229999999,0.5,-0.0005000000000000051
2025-05-22 15:00:00,COOKIE_KRW,Partial_TP,311.99968799999994,0.5,-0.000500000000000032
2025-05-29 15:00:00,WCT_KRW,Partial_TP,1276.998723,0.5,-0.0004999999999999566
2025-06-16 15:00:00,SNT_KRW,Partial_TP,46.21995378,0.5,-0.0004999999999999966
2025-06-18 15:00:00,SOLV_KRW,Partial_TP,61.598459999999996,0.5,-0.002499999999999987
2025-06-21 15:00:00,PAXG_KRW,Partial_TP,4708327.514999999,0.5,-0.0015000000000000358
2025-06-24 15:00:00,IOTX_KRW,Partial_TP,29.729256749999998,0.5,-0.002499999999999988
2025-06-27 15:00:00,BFC_KRW,Partial_TP,55.783824960000004,0.5,-0.0014999999999999927
2025-07-08 15:00:00,FANC_KRW,Partial_TP,7.494992505,0.5,-0.000499999999999985
2025-07-17 15:00:00,RSR_KRW,Partial_TP,11.488476999999998,0.5,-0.0010000000000000104
2025-07-17 15:00:00,KAIA_KRW,Partial_TP,209.99979,0.5,-0.0004999999999999747
2025-07-18 15:00:00,LDO_KRW,Partial_TP,1279.716438,0.5,-0.0010000000000000091
2025-07-18 15:00:00,BCH_KRW,Partial_TP,675499.3244999999,0.5,-0.000500000000000009
2025-07-20 15:00:00,DBR_KRW,Partial_TP,28.386235049999996,0.5,-0.0015000000000000098
2025-07-20 15:00:00,MVC_KRW,Partial_TP,5.514950365,0.5,-0.0014999999999999723
2025-07-21 15:00:00,MVC_KRW,Partial_TP,5.590141262999999,0.5,-0.000500000000000014
2025-07-24 15:00:00,ZRC_KRW,Partial_TP,35.429964569999996,0.5,-0.00050000000000003
2025-07-25 15:00:00,MEV_KRW,Partial_TP,8.615991383999997,0.5,-0.0005000000000000308
2025-07-26 15:00:00,REI_KRW,Partial_TP,24.589975409999997,0.5,-0.0004999999999999751
2025-07-26 15:00:00,SEI_KRW,Partial_TP,434.99956499999996,0.5,-0.0004999999999999817
2025-07-31 15:00:00,TFUEL_KRW,Partial_TP,50.69994929999999,0.5,-0.0005000000000000179
2025-08-01 15:00:00,WOO_KRW,Partial_TP,98.52990146999998,0.5,-0.0004999999999999958
2025-08-02 15:00:00,MAGIC_KRW,Partial_TP,202.99979699999997,0.5,-0.000500000000000005
2025-08-02 15:00:00,XPR_KRW,Partial_TP,6.552848301999999,0.5,-0.0015000000000000007
2025-08-04 15:00:00,MAGIC_KRW,Partial_TP,229.99976999999996,0.5,-0.0005000000000000129
2025-08-05 15:00:00,BITHUMB_KRW-ILV,Partial_TP,24666.70574571428,0.5,0.164564824218777
2025-08-05 15:00:00,ILV_KRW,Partial_TP,18539.981459999995,0.5,-0.0005000000000000489
2025-08-06 15:00:00,AZIT_KRW,Partial_TP,18.68998131,0.5,-0.0005000000000000111
2025-08-06 15:00:00,BITHUMB_KRW-AZIT,Partial_TP,21.344124509999997,0.5,0.07043343253856887
2025-08-07 15:00:00,REZ_KRW,Partial_TP,17.502374879999998,0.5,-0.00150000000000001
2025-08-08 15:00:00,BB_KRW,Partial_TP,148.99985099999998,0.5,-0.0004999999999999807
2025-08-08 15:00:00,BITHUMB_KRW-BB,Partial_TP,187.07031385714282,0.5,0.127125605458779
2025-08-09 15:00:00,BITHUMB_KRW-COW,Partial_TP,609.6398927142857,0.5,0.09359733124018844
2025-08-10 15:00:00,GMX_KRW,Partial_TP,20629.979369999997,0.5,-0.0005000000000000023
2025-08-11 15:00:00,BITHUMB_KRW-SIX,Partial_TP,32.798855455714275,0.5,0.06826377673166725
2025-08-12 15:00:00,BITHUMB_KRW-POKT,Partial_TP,74.65169215285715,0.5,0.18306571751071013
2025-08-12 15:00:00,POKT_KRW,Partial_TP,54.58994541,0.5,-0.0005000000000000213
2025-08-13 15:00:00,BITHUMB_KRW-SKL,Partial_TP,37.89651126857142,0.5,0.15363695814840245
2025-08-13 15:00:00,SKL_KRW,Partial_TP,28.95997104,0.5,-0.0004999999999999916
2025-08-14 15:00:00,BITHUMB_KRW-BOBA,Partial_TP,152.80390028571426,0.5,0.06959421282342389
2025-08-14 15:00:00,BOBA_KRW,Partial_TP,133.999866,0.5,-0.0004999999999999586
2025-08-16 15:00:00,FLR_KRW,Partial_TP,31.604583,0.5,-0.0024999999999999857
2025-08-16 15:00:00,BAT_KRW,Partial_TP,202.999188,0.5,-0.0010000000000000052
2025-08-19 15:00:00,RSS3_KRW,Partial_TP,58.57994141999999,0.5,-0.000500000000000002
2025-08-19 15:00:00,BITHUMB_KRW-RSS3,Partial_TP,71.11545050571428,0.5,0.10638789774338235
2025-08-20 15:00:00,KERNEL_KRW,Partial_TP,278.999721,0.5,-0.0004999999999999536
2025-08-21 15:00:00,BITHUMB_KRW-FLOCK,Partial_TP,324.13325657142855,0.5,0.14247906175457195
2025-08-21 15:00:00,FLOCK_KRW,Partial_TP,251.99974799999998,0.5,-0.0004999999999999972
2025-08-22 15:00:00,BITHUMB_KRW-MORPHO,Partial_TP,3847.484467428571,0.5,0.08378505871840365
2025-08-22 15:00:00,MORPHO_KRW,Partial_TP,3288.7014159999994,0.5,-0.0010000000000000054
2025-08-23 15:00:00,BITHUMB_KRW-PROMPT,Partial_TP,216.47602157142853,0.5,0.1474843167952663
2025-08-23 15:00:00,PROMPT_KRW,Partial_TP,166.99983299999997,0.5,-0.0005000000000000189
2025-08-27 00:00:00,UPBIT_KRW-CRO,Partial_TP,259.38592585714287,0.5,0.09706635727669309
2025-08-27 00:00:00,BITHUMB_KRW-CRO,Partial_TP,326.3821482857142,0.5,0.07002813320545585
2025-08-27 15:00:00,BITHUMB_KRW-LPT,Partial_TP,10725.445247142854,0.5,0.1222259301176672
2025-08-28 15:00:00,BITHUMB_KRW-PYTH,Partial_TP,202.45748271428567,0.5,0.12041480824171441
2025-08-28 15:00:00,PYTH_KRW,Partial_TP,162.99983699999999,0.5,-0.0004999999999999918
2025-08-29 15:00:00,MAV_KRW,Partial_TP,91.31990867999998,0.5,-0.0005000000000000326
2025-08-31 00:00:00,UPBIT_KRW-IP,Partial_TP,10295.715407142856,0.5,0.10860532409264446
2025-09-02 15:00:00,ENA_KRW,Partial_TP,880.9991189999998,0.5,-0.0005000000000000122
2025-09-02 15:00:00,BCH_KRW,Partial_TP,759999.2399999999,0.5,-0.0005000000000000062
2025-09-03 00:00:00,UPBIT_KRW-AERGO,Partial_TP,156.7829172857143,0.5,0.055412379413899225
2025-09-03 15:00:00,SOON_KRW,Partial_TP,367.99963199999996,0.5,-0.0004999999999999666
2025-09-03 15:00:00,ENA_KRW,Partial_TP,953.9990459999999,0.5,-0.0005000000000000228
2025-09-05 15:00:00,GRACY_KRW,Partial_TP,26.469973529999994,0.5,-0.0005000000000000272
2025-09-06 15:00:00,BITHUMB_KRW-GRACY,Partial_TP,33.32419815857143,0.5,0.12884222235209886
2025-09-07 15:00:00,BITHUMB_KRW-WLD,Partial_TP,1451.009395285714,0.5,0.06667702715022046
2025-09-07 15:00:00,WLD_KRW,Partial_TP,1278.9987209999997,0.5,-0.0005000000000000252
2025-09-08 15:00:00,ARKM_KRW,Partial_TP,695.9993039999999,0.5,-0.0004999999999999817
2025-09-08 15:00:00,BITHUMB_KRW-ARKM,Partial_TP,785.8579268571428,0.5,0.06398911925512916
2025-09-09 00:00:00,UPBIT_KRW-ARKM,Partial_TP,788.9516871428569,0.5,0.07113298812988245
2025-09-09 15:00:00,BITHUMB_KRW-KAITO,Partial_TP,1733.3710367142855,0.5,0.09752912260764968
2025-09-09 15:00:00,KAITO_KRW,Partial_TP,1448.998551,0.5,-0.0004999999999999777
2025-09-10 15:00:00,UPBIT_KRW-KAITO,Partial_TP,2097.625988571428,0.5,0.08209179392036528
2025-09-10 15:00:00,BITHUMB_KRW-MNT,Partial_TP,2029.442240571428,0.5,0.0799241492407559
2025-09-11 15:00:00,ACE_KRW,Partial_TP,751.999248,0.5,-0.0004999999999999912
2025-09-11 15:00:00,BITHUMB_KRW-ACE,Partial_TP,932.4871508571428,0.5,0.1193853691900804
2025-09-12 00:00:00,BITHUMB_KRW-F,Partial_TP,13.706164401428568,0.5,0.09792453840607301
2025-09-13 00:00:00,UPBIT_KRW-MOODENG,Partial_TP,236.36368542857142,0.5,0.07312514046286585
2025-09-14 15:00:00,BITHUMB_KRW-OBT,Partial_TP,9.335799569571426,0.5,0.09639807497601686
2025-09-22 15:00:00,BITHUMB_KRW-USDS,Partial_TP,1410.7109999999998,0.5,0.0013187633262260175
2025-09-23 15:00:00,BITHUMB_KRW-BLUE,Partial_TP,151.41900085714286,0.5,0.1753023800179413
2025-09-23 15:00:00,BLUE_KRW,Partial_TP,111.999888,0.5,-0.0004999999999999831
2025-09-24 15:00:00,BITHUMB_KRW-SNX,Partial_TP,1085.274639,0.5,0.04814009794325236
2025-09-24 15:00:00,SNX_KRW,Partial_TP,988.9710389999999,0.5,-0.000499999999999997
2025-09-28 15:00:00,H_KRW,Partial_TP,73.36992663,0.5,-0.0005000000000000462
2025-09-28 15:00:00,BITHUMB_KRW-H,Partial_TP,96.33393963000002,0.5,0.15583823039438424
2025-09-29 15:00:00,BITHUMB_KRW-ORDER,Partial_TP,581.6703188571428,0.5,0.34460643841208627
2025-10-01 00:00:00,BITHUMB_KRW-AVL,Partial_TP,399.5426288571428,0.5,0.1355787983626928
2025-10-01 15:00:00,BITHUMB_KRW-STAT,Partial_TP,156.50676514285715,0.5,0.09223641942473124
2025-10-01 15:00:00,STAT_KRW,Partial_TP,131.99986799999996,0.5,-0.0005000000000000485
2025-10-02 15:00:00,BITHUMB_KRW-C98,Partial_TP,87.48305508857142,0.5,0.13941805259834858
2025-10-02 15:00:00,C98_KRW,Partial_TP,68.33993165999999,0.5,-0.0005000000000000355
2025-10-03 15:00:00,BITHUMB_KRW-BSV,Partial_TP,41819.507202857145,0.5,0.03920662717325456
2025-10-03 15:00:00,BITHUMB_KRW-CAKE,Partial_TP,4409.550606857142,0.5,0.08955372877352076
2025-10-04 15:00:00,BITHUMB_KRW-FLOKI,Partial_TP,0.14258998157142855,0.5,0.07905501641215926
2025-10-05 00:00:00,UPBIT_KRW-CELO,Partial_TP,580.8136049999999,0.5,0.06333337051298212
2025-10-05 15:00:00,BITHUMB_KRW-ROA,Partial_TP,17.46252,0.5,0.14136304871599004
2025-10-06 15:00:00,BITHUMB_KRW-EPT,Partial_TP,9.574102742142856,0.5,0.14668953373488292
2025-10-07 15:00:00,API3_KRW,Partial_TP,1145.998854,0.5,-0.000500000000000009
2025-10-09 15:00:00,BITHUMB_KRW-MBL,Partial_TP,3.245320002857142,0.5,0.08310754045543356
2025-10-09 15:00:00,MBL_KRW,Partial_TP,2.7799972199999994,0.5,-0.0004999999999999974
2025-10-12 15:00:00,BITHUMB_KRW-SNX,Partial_TP,1988.9950139999999,0.5,0.12642118726166648
2025-10-12 15:00:00,SUN_KRW,Partial_TP,36.79966879999999,0.5,-0.0015000000000000486
2025-10-13 15:00:00,BAT_KRW,Partial_TP,238.99976099999998,0.5,-0.0004999999999999953
